Opponent,Resultado,Tm,Opp,W,L,Team,Is_Playoffs,Previous_Team_Pace,Previous_Team_eFG%,Previous_Team_TOV%,Previous_Team_ORB%,Previous_Team_FT/FGA,Previous_Team_ORtg,Previous_Opponent_Pace,Previous_Opponent_eFG%,Previous_Opponent_TOV%,Previous_Opponent_ORB%,Previous_Opponent_FT/FGA,Previous_Opponent_ORtg,Previous_Streak,Previous_Tm,Previous_Opp,Score_Starters_Team,Score_Starters_Opp,Score_Bench_Team,Score_Bench_Opp
18,W,115,92,34,24,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,2.0,108.9,110.7,12.72,4.35,4.88,6.78
11,L,114,123,35,26,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,3.0,108.4,113.4,13.41,11.73,5.74,6.01
11,W,129,102,35,25,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-1.0,109.6,113.5,13.41,12.34,7.09,5.76
26,W,139,98,36,25,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,3.0,114.7,102.6,13.41,7.72,6.3,2.47
21,W,103,95,37,25,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,1.0,109.3,117.0,13.41,9.91,6.56,4.35
0,W,116,103,38,25,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-1.0,110.9,111.1,13.41,10.85,7.09,2.76
5,L,95,116,39,27,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,1.0,103.1,104.7,13.41,11.49,7.09,4.2
12,W,112,104,39,26,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,4.0,114.5,103.8,13.41,9.96,7.09,3.86
23,W,126,107,40,26,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,1.0,116.5,102.8,14.44,8.08,6.7,2.25
2,W,104,91,41,26,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,3.0,112.4,113.7,13.41,15.95,7.09,7.06
20,L,106,121,42,28,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-4.0,105.9,108.7,13.41,9.84,7.09,5.14
15,W,111,88,42,27,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-1.0,97.3,112.7,13.31,10.76,6.1,6.44
8,W,114,101,43,27,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,2.0,110.5,99.9,13.31,5.81,6.52,5.41
19,L,112,119,44,29,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-1.0,109.2,110.2,13.31,15.28,6.1,6.31
16,W,107,100,44,28,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-2.0,115.1,126.6,13.31,12.59,6.1,4.91
1,L,92,104,45,30,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-3.0,101.0,111.1,13.31,14.94,6.6,4.46
22,L,111,124,45,31,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-1.0,111.6,117.6,13.31,14.72,5.84,5.41
20,L,108,117,45,32,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-1.0,105.3,109.6,13.31,9.84,5.84,5.55
25,L,109,111,45,33,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,2.0,124.3,104.9,11.83,7.14,6.23,4.77
22,W,113,105,45,32,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-2.0,116.3,119.8,13.31,14.72,5.0,5.36
23,W,110,100,46,32,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,2.0,116.3,101.0,13.31,4.09,5.0,4.41
24,W,135,123,47,32,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,1.0,120.3,111.2,13.31,12.26,5.87,2.82
9,W,114,109,48,32,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,2.0,112.2,110.6,13.31,11.07,5.04,4.37
13,L,108,124,49,34,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-1.0,114.1,123.0,13.41,16.73,6.57,3.11
13,L,106,110,49,35,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-1.0,113.0,124.2,13.41,16.73,6.57,2.76
24,W,105,98,49,34,17,False,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,3.0,116.8,113.4,13.04,12.26,5.74,3.36
19,L,92,94,0,2,17,True,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-1.0,109.8,113.1,13.04,15.28,5.74,6.27
19,L,92,124,0,3,17,True,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-1.0,103.3,109.0,13.04,15.28,5.74,6.27
19,L,85,106,0,4,17,True,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-2.0,102.6,112.0,13.04,15.28,6.01,6.27
19,L,89,97,0,5,17,True,100.27,0.49,15.31,26.03,0.15,101.56,100.27,0.54,12.47,21.7,0.18,110.66,-3.0,103.4,112.3,13.04,15.28,5.74,6.27
1,L,104,108,0,2,18,False,96.04,0.52,12.25,23.52,0.2,109.75,96.04,0.51,10.84,22.6,0.17,111.58,9.0,105.5,111.5,9.84,16.64,4.2,3.4
0,W,126,120,0,1,18,False,96.62,0.54,13.12,22.33,0.18,112.06,96.62,0.5,10.79,22.25,0.19,109.51,3.0,109.6,104.9,9.43,13.92,4.31,4.71
5,W,109,91,1,2,18,False,97.01,0.54,12.1,23.73,0.16,113.26,97.01,0.5,11.82,20.71,0.21,106.84,3.0,106.7,101.7,10.99,10.68,3.81,2.48
5,L,89,95,2,4,18,False,98.2,0.54,12.06,22.93,0.16,113.89,98.2,0.5,13.32,23.42,0.2,105.73,1.0,106.8,100.2,10.17,9.66,3.62,4.7
16,L,105,110,2,5,18,False,100.31,0.54,11.55,20.21,0.16,111.41,100.31,0.49,13.09,22.35,0.2,104.84,-1.0,105.2,110.6,8.61,14.39,3.34,3.92
12,W,111,97,2,4,18,False,99.53,0.57,12.03,18.49,0.15,114.55,99.53,0.5,13.7,22.55,0.18,104.32,-3.0,113.9,106.1,9.61,15.12,3.48,4.57
25,W,126,105,3,4,18,False,100.17,0.55,12.53,19.47,0.17,112.04,100.17,0.5,12.7,22.73,0.18,105.91,3.0,116.4,108.2,10.06,10.66,3.66,5.63
4,W,129,107,4,4,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,107.3,108.9,10.28,13.44,3.63,2.52
1,L,98,114,5,6,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,106.0,111.1,9.28,14.94,5.14,3.55
0,W,116,114,5,5,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,113.4,111.2,9.28,14.06,3.71,5.23
28,W,120,99,6,5,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,4.0,110.7,107.8,9.64,11.56,4.99,3.32
4,W,122,108,7,5,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,3.0,112.2,110.8,11.5,13.44,3.62,4.95
17,L,100,117,8,7,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,108.8,104.2,11.14,12.97,3.95,4.83
15,W,100,98,8,6,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,101.1,102.4,11.14,11.36,4.21,4.32
22,L,113,116,9,8,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,2.0,102.2,113.2,11.14,11.89,4.21,6.99
4,W,115,91,9,7,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,3.0,120.7,114.8,11.14,14.72,4.21,3.78
8,W,118,112,10,7,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,3.0,110.7,97.9,11.14,8.83,4.23,7.52
26,W,119,106,11,7,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-4.0,102.9,106.0,11.14,14.84,4.23,3.26
16,L,122,146,12,9,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-2.0,102.9,114.5,11.14,12.59,3.16,3.48
1,L,123,133,12,10,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,106.0,113.2,11.5,14.94,4.08,3.34
26,W,136,130,12,9,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,3.0,109.2,111.6,9.38,14.84,3.75,3.06
27,L,113,117,13,11,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,105.7,111.8,9.38,7.73,4.46,3.94
22,W,139,122,13,10,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,102.9,112.0,9.38,15.68,4.22,4.8
12,L,122,144,14,12,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,113.3,106.2,9.38,12.37,4.23,4.27
13,W,114,109,14,11,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,112.7,113.2,9.38,12.79,4.27,5.89
2,W,121,102,15,11,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,7.0,105.3,111.8,10.33,14.5,4.04,5.62
16,L,111,130,16,13,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,104.7,116.1,10.33,12.59,3.41,3.29
16,W,129,122,16,12,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,107.8,118.4,10.33,12.59,3.27,3.26
19,L,120,129,17,14,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,108.8,117.0,10.33,15.28,3.42,4.39
20,L,108,117,17,15,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-3.0,110.3,100.6,10.33,9.71,3.54,5.58
11,L,126,140,17,16,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-2.0,106.5,105.4,8.47,12.76,1.63,5.81
17,W,112,106,17,15,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,109.9,107.1,9.82,12.97,3.07,4.05
3,W,116,100,18,15,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-2.0,110.2,108.8,9.82,7.53,3.58,3.21
21,W,128,92,19,15,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,107.1,111.5,9.82,16.6,3.69,2.79
28,W,121,105,20,15,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,2.0,109.5,102.8,9.82,11.56,3.69,4.65
23,W,112,84,21,15,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,2.0,117.7,111.3,9.82,8.88,3.86,5.46
6,L,124,128,22,17,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-4.0,107.4,93.9,9.82,9.75,3.61,4.22
14,W,106,94,22,16,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-2.0,112.1,119.1,7.2,6.52,5.07,9.31
20,L,94,98,23,18,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-2.0,106.9,102.7,7.2,6.8,5.5,6.43
10,W,109,94,23,17,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,112.5,99.6,9.82,13.56,3.86,4.24
28,W,113,109,24,17,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,4.0,113.2,104.9,9.82,11.43,3.39,3.24
26,W,126,100,25,17,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,112.0,110.2,9.82,11.53,3.85,4.75
2,W,108,103,26,17,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,2.0,107.1,111.9,8.87,12.78,4.26,7.94
7,W,122,84,27,17,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,3.0,106.9,116.4,8.87,14.28,4.26,3.81
15,W,125,109,28,17,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,101.0,105.2,9.82,15.16,3.85,6.58
4,W,113,92,29,17,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,120.5,116.0,7.92,10.56,3.88,2.77
27,W,118,103,30,17,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,107.4,112.5,7.92,8.47,1.84,5.22
11,W,109,105,31,17,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-3.0,113.2,114.6,7.92,13.54,2.0,5.53
13,L,105,113,32,19,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,113.1,113.3,7.92,16.73,2.0,2.18
14,W,123,113,32,18,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,112.3,117.7,7.92,5.99,2.14,6.08
6,L,108,122,33,20,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,108.9,98.4,5.3,10.92,5.69,4.6
11,L,111,125,33,21,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,9.0,117.8,113.7,7.23,12.34,5.48,5.8
10,L,103,105,33,22,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,1.0,113.4,99.7,6.97,11.7,5.18,2.92
20,L,100,118,33,23,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-1.0,107.3,100.8,7.93,8.18,4.49,4.34
21,W,110,96,33,22,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,3.0,109.2,115.4,7.92,12.12,4.45,4.86
1,L,102,116,34,24,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,-2.0,115.9,118.0,7.92,14.94,5.53,4.16
8,W,113,111,34,23,18,False,99.04,0.55,12.17,20.69,0.16,112.78,99.04,0.5,12.78,22.47,0.19,105.91,2.0,113.9,101.2,7.92,9.28,4.22,4.52
