Opponent,Resultado,Tm,Opp,W,L,Team,Is_Playoffs,Previous_Team_Pace,Previous_Team_eFG%,Previous_Team_TOV%,Previous_Team_ORB%,Previous_Team_FT/FGA,Previous_Team_ORtg,Previous_Opponent_Pace,Previous_Opponent_eFG%,Previous_Opponent_TOV%,Previous_Opponent_ORB%,Previous_Opponent_FT/FGA,Previous_Opponent_ORtg,Previous_Streak,Previous_Tm,Previous_Opp,Score_Starters_Team,Score_Starters_Opp,Score_Bench_Team,Score_Bench_Opp
6,W,131,110,4,6,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-5.0,113.4,116.3,12.71,14.52,4.82,4.71
7,W,115,110,5,6,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-2.0,111.1,106.8,12.71,10.0,5.37,3.97
17,L,120,121,6,8,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-3.0,115.9,118.5,10.47,12.65,6.67,5.22
24,W,129,93,6,7,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,122.9,106.0,12.71,12.38,5.0,3.99
24,W,117,112,7,7,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,121.2,111.0,12.71,11.51,5.15,4.42
12,W,116,106,8,7,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,109.3,107.1,12.71,13.47,4.83,5.87
27,L,100,105,9,9,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-2.0,113.9,111.7,10.47,5.08,6.31,6.9
27,L,112,114,9,10,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,117.5,111.3,12.71,6.15,5.04,4.89
21,W,124,114,9,9,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-2.0,107.4,117.1,15.08,9.79,5.38,5.29
25,W,121,106,10,9,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,120.2,104.7,15.08,6.62,6.72,5.97
3,L,118,124,11,11,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,3.0,118.0,117.1,12.71,8.6,4.62,3.19
24,W,127,117,11,10,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,119.7,111.5,15.08,12.38,6.47,4.46
13,L,89,133,12,12,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,116.2,118.4,15.08,15.05,6.09,4.87
17,W,121,107,12,11,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,109.9,115.9,15.08,8.25,6.03,4.75
28,W,142,122,13,11,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-7.0,114.8,106.3,13.45,11.04,5.84,3.49
4,W,112,107,14,11,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,3.0,115.2,120.6,15.08,14.01,6.87,2.59
25,W,146,110,15,11,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,123.3,104.7,15.08,10.47,6.87,6.11
14,L,113,115,16,13,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,113.3,116.8,15.08,14.61,6.87,5.87
5,W,123,104,16,12,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,101.5,103.9,14.97,5.96,6.95,3.19
10,L,104,106,17,14,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-4.0,116.1,108.1,15.08,14.24,7.21,3.79
14,L,115,116,17,15,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,113.9,122.7,15.08,17.56,6.63,5.6
27,W,112,105,17,14,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-2.0,113.6,120.9,15.08,10.51,6.64,4.51
13,W,129,109,18,14,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,114.7,122.9,15.08,13.48,5.31,5.74
2,W,112,85,19,14,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,112.5,116.4,15.08,12.76,5.31,5.7
17,W,117,106,20,14,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,107.1,114.8,15.08,12.65,5.31,4.48
12,L,95,111,21,16,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,3.0,115.1,102.2,15.08,13.47,6.61,5.91
24,W,133,100,21,15,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,113.3,114.6,14.97,11.98,4.61,5.4
9,W,141,105,22,15,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,113.3,103.4,15.08,10.71,5.9,5.24
7,L,113,125,23,17,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,107.3,108.3,15.08,11.55,6.15,3.96
6,W,118,108,23,16,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,115.1,118.6,9.47,10.74,5.29,3.96
6,L,120,125,24,18,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,115.6,114.3,15.08,9.47,7.04,4.36
4,W,132,112,24,17,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,3.0,115.1,117.9,15.08,11.85,7.04,3.95
22,L,109,123,25,19,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-3.0,116.3,119.2,15.08,14.86,7.04,5.8
27,W,153,124,25,18,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,110.1,118.7,15.08,9.56,7.04,5.71
19,L,83,107,26,20,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,112.4,113.8,14.97,12.86,5.92,3.52
16,L,117,141,26,21,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-8.0,115.1,124.7,15.08,11.75,5.38,2.4
1,L,112,118,26,22,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,99.1,109.6,15.08,15.17,5.86,2.48
10,W,110,99,26,21,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,113.3,108.7,14.29,14.24,4.23,3.2
25,W,114,113,27,21,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,4.0,122.3,102.5,15.92,10.09,5.72,4.67
26,W,138,100,28,21,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-2.0,112.6,102.1,15.08,10.49,7.04,4.83
12,W,117,106,29,21,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,118.5,104.0,15.08,13.47,6.37,5.91
13,L,122,139,30,23,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,112.9,123.6,15.08,16.79,6.37,2.88
23,W,93,84,30,22,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,5.0,117.1,102.3,14.97,6.23,5.3,1.89
14,W,96,87,31,22,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-2.0,115.4,117.5,15.08,8.45,6.22,5.08
28,W,133,126,32,22,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,116.8,107.8,15.08,9.21,6.22,3.74
10,W,127,105,33,22,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,109.9,108.1,15.5,14.24,5.3,3.53
15,L,95,106,34,24,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-4.0,97.5,113.6,15.5,11.78,5.3,4.18
3,L,106,114,34,25,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,118.3,116.9,14.23,9.19,3.81,2.47
18,W,115,92,34,24,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,108.9,110.7,14.23,3.57,4.38,7.44
11,L,114,123,35,26,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,3.0,108.4,113.4,15.08,13.05,5.41,5.41
11,W,129,102,35,25,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,109.6,113.5,15.08,13.56,6.55,5.02
26,W,139,98,36,25,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,3.0,114.7,102.6,15.08,8.23,5.83,2.65
21,W,103,95,37,25,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,109.3,117.0,15.08,10.01,6.08,2.89
0,W,116,103,38,25,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,110.9,111.1,15.08,10.59,6.55,3.28
5,L,95,116,39,27,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,103.1,104.7,15.08,12.2,6.55,3.32
12,W,112,104,39,26,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,4.0,119.9,110.1,15.08,12.35,6.55,4.09
23,W,126,107,40,26,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,112.1,104.3,15.92,7.73,6.21,2.01
2,W,104,91,41,26,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,3.0,112.4,113.7,15.08,14.34,6.55,6.91
20,L,106,121,42,28,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-4.0,105.9,108.7,15.08,9.6,6.55,5.0
15,W,111,88,42,27,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,97.3,112.7,15.5,10.44,5.3,4.75
8,W,114,101,43,27,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,110.5,99.9,15.5,4.87,5.46,4.54
19,L,112,119,44,29,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,103.7,108.5,15.5,12.86,5.3,6.09
16,W,107,100,44,28,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-2.0,115.1,126.6,15.5,11.8,5.3,4.13
1,L,92,104,45,30,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-3.0,101.0,111.1,15.5,16.9,5.54,3.94
22,L,111,124,45,31,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,119.4,121.3,15.5,14.86,4.84,5.28
20,L,108,117,45,32,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,105.3,109.6,15.5,9.6,4.84,5.33
25,L,109,111,45,33,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,125.0,104.8,13.87,6.66,5.33,4.63
22,W,113,105,45,32,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-2.0,121.8,120.3,15.5,14.86,4.17,5.5
23,W,110,100,46,32,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,119.8,102.3,15.5,4.33,4.17,4.09
24,W,135,123,47,32,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,1.0,117.9,109.8,15.5,12.48,5.0,2.99
9,W,114,109,48,32,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,2.0,113.9,104.8,15.5,11.15,4.1,4.14
13,L,108,124,49,34,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,105.9,123.2,15.08,16.79,6.0,4.07
13,L,106,110,49,35,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,109.0,125.1,15.08,16.79,6.0,4.0
24,W,105,98,49,34,17,False,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,3.0,126.3,105.8,14.97,12.48,4.97,4.0
19,L,92,94,0,2,17,True,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,104.0,112.9,14.97,12.86,4.97,6.16
19,L,92,124,0,3,17,True,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-1.0,106.3,112.8,14.97,12.86,4.97,6.16
19,L,85,106,0,4,17,True,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-2.0,99.6,108.5,14.97,12.86,5.14,6.16
19,L,89,97,0,5,17,True,100.69,0.49,16.07,25.72,0.14,100.36,100.69,0.55,12.72,21.63,0.18,111.72,-3.0,93.9,109.8,14.97,12.86,4.97,6.16
1,L,104,108,0,2,18,False,96.32,0.53,12.01,24.91,0.16,113.57,96.32,0.5,11.57,20.01,0.22,106.92,9.0,103.7,113.0,10.02,16.17,3.95,2.92
0,W,126,120,0,1,18,False,98.04,0.54,11.94,23.75,0.15,114.49,98.04,0.5,13.71,23.79,0.21,105.28,3.0,110.7,111.9,11.31,13.65,3.6,3.62
5,W,109,91,1,2,18,False,101.05,0.54,11.21,19.95,0.15,111.1,101.05,0.49,13.48,22.37,0.21,103.9,3.0,98.1,95.4,9.31,12.34,3.68,1.77
5,L,89,95,2,4,18,False,100.19,0.58,11.8,17.38,0.14,115.42,100.19,0.5,14.44,22.66,0.18,102.92,1.0,98.2,94.1,9.07,11.65,3.68,4.02
16,L,105,110,2,5,18,False,101.32,0.56,12.45,18.32,0.16,112.2,101.32,0.5,13.28,22.96,0.18,104.69,-1.0,103.6,115.9,7.42,11.64,3.7,4.1
12,W,111,97,2,4,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-3.0,113.9,106.1,8.17,17.55,3.76,4.31
25,W,126,105,3,4,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,3.0,116.4,108.2,9.25,10.08,3.76,5.33
4,W,129,107,4,4,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,120.7,115.9,9.25,12.98,3.75,2.48
1,L,98,114,5,6,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,117.5,118.7,7.42,16.9,4.97,3.33
0,W,116,114,5,5,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,112.6,110.3,7.42,14.68,3.9,5.4
28,W,120,99,6,5,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,4.0,112.1,104.5,8.05,11.04,4.83,3.74
4,W,122,108,7,5,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,3.0,120.5,119.1,9.89,12.98,3.47,5.95
17,L,100,117,8,7,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,108.8,104.2,9.25,12.65,3.83,4.99
15,W,100,98,8,6,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,101.2,104.9,9.25,9.05,4.13,3.76
22,L,113,116,9,8,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,2.0,102.2,113.2,9.25,10.95,4.13,5.54
4,W,115,91,9,7,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,3.0,123.3,114.7,9.25,15.61,4.13,4.06
8,W,118,112,10,7,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,3.0,120.0,106.3,9.25,8.28,4.13,7.45
26,W,119,106,11,7,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-4.0,109.5,107.8,9.25,14.25,4.13,3.14
16,L,122,146,12,9,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-2.0,106.7,116.7,9.25,11.8,3.2,2.49
1,L,123,133,12,10,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,115.7,111.9,9.89,16.9,3.77,3.24
26,W,136,130,12,9,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,3.0,112.8,114.8,7.81,14.25,3.64,3.05
27,L,113,117,13,11,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,105.7,111.8,7.81,10.36,4.14,3.34
22,W,139,122,13,10,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,102.9,112.0,7.81,14.86,3.97,4.15
12,L,122,144,14,12,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,113.3,106.2,7.81,13.47,3.95,4.5
13,W,114,109,14,11,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,112.7,113.2,7.81,15.05,3.92,4.53
2,W,121,102,15,11,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,7.0,104.3,112.9,8.99,12.91,3.53,6.45
16,L,111,130,16,13,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,107.0,115.3,8.99,11.8,2.88,2.4
16,W,129,122,16,12,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,107.5,116.1,8.99,11.8,2.69,2.4
19,L,120,129,17,14,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,108.8,117.0,8.99,12.86,2.99,4.21
20,L,108,117,17,15,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-3.0,107.8,99.0,8.99,10.07,2.99,5.7
11,L,126,140,17,16,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-2.0,115.0,108.8,7.15,12.53,1.09,5.46
17,W,112,106,17,15,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,109.9,107.1,8.24,12.65,2.31,4.48
3,W,116,100,18,15,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-2.0,116.0,111.4,8.24,6.92,2.76,3.05
21,W,128,92,19,15,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,108.3,113.4,8.24,16.88,2.79,1.13
28,W,121,105,20,15,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,2.0,112.1,109.9,8.24,11.04,2.79,3.77
23,W,112,84,21,15,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,2.0,117.7,111.3,8.24,7.31,2.99,4.99
6,L,124,128,22,17,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-4.0,107.4,93.9,8.24,10.74,2.72,4.16
14,W,106,94,22,16,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-2.0,112.1,119.1,6.01,5.1,3.96,7.95
20,L,94,98,23,18,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-2.0,111.7,98.7,6.01,6.6,4.38,6.53
10,W,109,94,23,17,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,112.5,99.6,8.24,14.24,2.99,3.91
28,W,113,109,24,17,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,4.0,113.3,109.7,8.24,11.18,2.76,3.0
26,W,126,100,25,17,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,117.7,116.6,8.24,10.34,2.87,5.21
2,W,108,103,26,17,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,2.0,110.8,113.6,7.07,12.76,3.15,7.68
7,W,122,84,27,17,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,3.0,106.9,116.4,7.07,11.55,3.15,4.02
15,W,125,109,28,17,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,96.9,104.0,8.24,14.9,2.87,4.28
4,W,113,92,29,17,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,118.1,105.7,6.98,11.49,2.64,2.7
27,W,118,103,30,17,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,107.4,112.5,6.98,9.56,1.3,5.71
11,W,109,105,31,17,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-3.0,122.2,119.4,6.98,14.56,1.56,4.84
13,L,105,113,32,19,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,113.1,113.3,6.98,16.79,1.56,2.73
14,W,123,113,32,18,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,112.3,117.7,6.98,4.98,1.67,4.69
6,L,108,122,33,20,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,108.9,98.4,4.75,12.26,3.95,4.78
11,L,111,125,33,21,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,9.0,127.7,125.9,5.87,13.56,5.51,5.01
10,L,103,105,33,22,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,1.0,113.4,99.7,5.8,12.06,5.65,2.99
20,L,100,118,33,23,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-1.0,107.4,104.5,7.27,8.63,4.59,3.42
21,W,110,96,33,22,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,3.0,109.7,107.8,6.98,11.2,5.01,4.48
1,L,102,116,34,24,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,-2.0,113.3,111.4,6.98,16.9,5.84,3.45
8,W,113,111,34,23,18,False,100.19,0.56,11.93,19.56,0.15,113.24,100.19,0.5,13.57,22.68,0.19,104.29,2.0,127.1,108.5,6.98,9.43,5.01,3.89
