Opponent,Resultado,Tm,Opp,W,L,Team,Is_Playoffs,Previous_Team_Pace,Previous_Team_eFG%,Previous_Team_TOV%,Previous_Team_ORB%,Previous_Team_FT/FGA,Previous_Team_ORtg,Previous_Opponent_Pace,Previous_Opponent_eFG%,Previous_Opponent_TOV%,Previous_Opponent_ORB%,Previous_Opponent_FT/FGA,Previous_Opponent_ORtg,Previous_Streak,Previous_Tm,Previous_Opp,Score_Starters_Team,Score_Starters_Opp,Score_Bench_Team,Score_Bench_Opp
24,W,117,112,7,7,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,117.6,108.1,11.22,12.46,4.81,3.76
12,W,116,106,8,7,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,115.1,104.0,11.22,12.97,5.3,5.26
27,L,100,105,9,9,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-2.0,111.6,114.9,9.74,5.19,6.27,5.9
27,L,112,114,9,10,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,111.9,116.0,11.22,6.34,5.2,4.27
21,W,124,114,9,9,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-2.0,110.5,117.5,13.46,10.2,5.53,6.43
25,W,121,106,10,9,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,118.7,101.6,13.37,7.75,6.63,5.59
3,L,118,124,11,11,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,3.0,119.2,114.5,11.22,9.21,4.77,3.44
24,W,127,117,11,10,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,120.1,108.1,13.37,13.5,6.41,3.64
13,L,89,133,12,12,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,115.9,114.7,13.37,12.96,6.41,4.82
17,W,121,107,12,11,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,110.6,117.1,13.37,8.02,6.38,4.58
28,W,142,122,13,11,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-7.0,115.5,108.0,11.57,11.61,5.99,3.77
4,W,112,107,14,11,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,3.0,115.5,114.0,13.37,12.33,6.98,2.06
25,W,146,110,15,11,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,118.3,103.7,13.37,10.6,7.08,6.19
14,L,113,115,16,13,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,114.1,122.6,13.37,14.6,7.02,7.03
5,W,123,104,16,12,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,102.0,107.0,12.86,7.08,7.38,3.31
10,L,104,106,17,14,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-4.0,115.4,105.9,13.37,12.85,7.16,3.65
14,L,115,116,17,15,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,114.4,120.1,13.37,16.58,6.48,6.45
27,W,112,105,17,14,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-2.0,112.9,114.1,13.37,9.41,5.96,4.38
13,W,129,109,18,14,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,111.0,120.1,13.37,12.43,5.35,5.14
2,W,112,85,19,14,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,112.2,114.0,13.37,12.16,5.35,6.22
17,W,117,106,20,14,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,114.1,116.7,13.37,12.61,5.35,3.97
12,L,95,111,21,16,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,3.0,114.1,104.3,13.37,12.97,6.68,5.27
24,W,133,100,21,15,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,120.4,111.3,12.86,12.81,5.08,4.41
9,W,141,105,22,15,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,108.6,110.0,13.37,10.89,5.96,4.9
7,L,113,125,23,17,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,114.3,113.9,13.37,14.33,6.12,3.87
6,W,118,108,23,16,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,117.4,118.0,8.71,9.71,4.55,3.96
6,L,120,125,24,18,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,117.4,115.6,13.37,9.63,6.99,4.04
4,W,132,112,24,17,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,3.0,114.8,112.6,13.37,11.87,6.99,3.82
22,L,109,123,25,19,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-3.0,115.1,116.1,13.37,14.43,6.99,5.78
27,W,153,124,25,18,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,114.0,112.7,13.37,8.58,6.99,5.48
19,L,83,107,26,20,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,110.3,111.7,12.86,14.59,6.24,3.59
16,L,117,141,26,21,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-8.0,114.5,127.8,13.37,12.17,5.51,3.21
1,L,112,118,26,22,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,103.0,113.2,13.37,13.24,5.98,3.02
10,W,110,99,26,21,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,114.6,107.1,12.5,12.85,4.57,3.11
25,W,114,113,27,21,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,4.0,124.4,104.1,14.3,9.39,6.03,4.94
26,W,138,100,28,21,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-2.0,114.2,104.5,13.37,10.84,6.99,4.3
12,W,117,106,29,21,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,111.6,107.4,13.37,12.97,6.34,5.18
13,L,122,139,30,23,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,112.9,120.3,13.37,15.73,6.34,2.66
23,W,93,84,30,22,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,5.0,117.4,102.0,12.86,6.15,5.65,1.86
14,W,96,87,31,22,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-2.0,114.6,116.6,13.37,9.05,6.45,5.02
28,W,133,126,32,22,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,120.8,110.8,13.37,8.99,6.45,4.05
10,W,127,105,33,22,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,111.7,106.3,13.21,12.85,5.65,3.37
15,L,95,106,34,24,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-4.0,97.2,112.2,13.21,12.16,5.65,5.1
3,L,106,114,34,25,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,119.0,116.4,12.51,9.25,4.12,2.54
18,W,115,92,34,24,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,106.8,106.8,12.51,3.88,4.59,6.87
11,L,114,123,35,26,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,3.0,111.5,111.5,13.37,11.83,5.41,5.86
11,W,129,102,35,25,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,112.0,113.8,13.37,12.25,6.62,5.65
26,W,139,98,36,25,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,3.0,119.0,103.6,13.37,8.11,5.88,2.5
21,W,103,95,37,25,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,113.2,116.8,13.37,9.87,6.14,3.75
0,W,116,103,38,25,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,111.6,113.6,13.37,10.44,6.62,2.8
5,L,95,116,39,27,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,106.2,106.4,13.37,11.89,6.62,3.89
12,W,112,104,39,26,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,4.0,114.0,105.6,13.37,11.08,6.62,3.76
23,W,126,107,40,26,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,114.9,100.1,14.3,7.83,6.28,2.33
2,W,104,91,41,26,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,3.0,112.2,108.2,13.37,15.44,6.62,6.75
20,L,106,121,42,28,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-4.0,103.8,109.0,13.37,9.65,6.62,5.05
15,W,111,88,42,27,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,96.8,111.0,13.21,10.79,5.65,5.68
8,W,114,101,43,27,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,113.0,103.6,13.21,4.75,6.27,5.25
19,L,112,119,44,29,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,106.1,110.3,13.21,14.59,5.65,5.96
16,W,107,100,44,28,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-2.0,115.0,130.4,13.21,12.25,5.65,4.78
1,L,92,104,45,30,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-3.0,104.8,114.2,13.21,15.65,5.93,4.25
22,L,111,124,45,31,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,113.9,119.0,13.21,14.43,5.24,5.18
20,L,108,117,45,32,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,104.2,111.4,13.21,9.65,5.24,5.42
25,L,109,111,45,33,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,124.6,105.6,11.42,6.85,5.8,4.63
22,W,113,105,45,32,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-2.0,115.9,120.7,13.21,14.43,4.35,5.1
23,W,110,100,46,32,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,116.1,100.1,13.21,3.93,4.35,4.38
24,W,135,123,47,32,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,1.0,121.9,110.0,13.21,12.86,5.32,2.73
9,W,114,109,48,32,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,2.0,114.3,111.3,13.21,10.85,4.35,4.36
13,L,108,124,49,34,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,114.0,124.3,13.37,15.73,6.03,3.19
13,L,106,110,49,35,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,112.7,124.9,13.37,15.73,6.03,3.04
24,W,105,98,49,34,17,False,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,3.0,121.7,112.7,12.86,12.86,5.21,3.35
19,L,92,94,0,2,17,True,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,107.1,112.9,12.86,14.59,5.21,5.98
19,L,92,124,0,3,17,True,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-1.0,102.0,108.4,12.86,14.59,5.21,5.98
19,L,85,106,0,4,17,True,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-2.0,100.4,111.9,12.86,14.59,5.3,5.98
19,L,89,97,0,5,17,True,100.09,0.49,14.85,25.99,0.15,102.32,100.09,0.53,12.37,21.41,0.19,110.78,-3.0,98.9,111.3,12.86,14.59,5.21,5.98
1,L,104,108,0,2,18,False,97.51,0.53,12.24,22.06,0.18,111.14,97.51,0.51,11.74,22.56,0.18,108.93,9.0,109.7,113.0,9.82,16.16,4.18,2.92
0,W,126,120,0,1,18,False,97.83,0.55,12.68,21.44,0.17,112.32,97.83,0.5,11.73,22.38,0.19,107.85,3.0,112.4,107.6,9.4,13.58,4.29,4.48
5,W,109,91,1,2,18,False,98.06,0.54,12.15,22.11,0.16,112.91,98.06,0.5,12.28,21.62,0.2,106.47,3.0,104.7,98.6,10.55,12.19,3.9,2.05
5,L,89,95,2,4,18,False,98.7,0.55,12.14,21.62,0.16,113.17,98.7,0.5,13.04,23.05,0.19,105.96,1.0,105.3,96.9,9.42,10.96,4.1,4.25
16,L,105,110,2,5,18,False,99.74,0.54,11.9,20.18,0.16,111.82,99.74,0.5,12.84,22.44,0.19,105.63,-1.0,105.1,112.0,8.36,13.4,3.62,4.01
12,W,111,97,2,4,18,False,99.18,0.56,12.2,19.43,0.16,113.47,99.18,0.5,13.08,22.55,0.18,105.56,-3.0,112.2,108.8,9.71,16.27,3.7,4.51
25,W,126,105,3,4,18,False,99.39,0.55,12.47,20.21,0.17,111.99,99.39,0.5,12.44,22.63,0.18,106.61,3.0,116.0,110.2,10.05,10.11,3.81,5.44
4,W,129,107,4,4,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,111.1,111.0,10.25,13.05,3.76,2.27
1,L,98,114,5,6,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,109.3,112.1,8.79,15.65,5.16,3.28
0,W,116,114,5,5,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,116.0,112.3,8.79,13.97,3.95,5.22
28,W,120,99,6,5,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,4.0,111.6,107.9,9.01,11.61,5.24,3.77
4,W,122,108,7,5,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,3.0,115.9,111.4,10.96,13.05,3.69,5.06
17,L,100,117,8,7,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,115.0,111.8,10.74,12.61,3.91,4.59
15,W,100,98,8,6,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,100.6,102.6,10.74,10.68,4.13,4.21
22,L,113,116,9,8,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,2.0,102.0,108.0,10.74,11.82,4.13,6.17
4,W,115,91,9,7,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,3.0,120.9,113.0,10.74,14.4,4.13,3.71
8,W,118,112,10,7,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,3.0,115.9,101.4,10.74,9.09,4.14,7.24
26,W,119,106,11,7,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-4.0,107.4,110.4,10.74,13.95,4.14,3.2
16,L,122,146,12,9,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-2.0,104.0,113.7,10.74,12.25,3.14,3.14
1,L,123,133,12,10,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,107.9,113.4,10.96,15.65,4.05,3.17
26,W,136,130,12,9,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,3.0,112.0,112.7,8.98,13.95,3.72,2.99
27,L,113,117,13,11,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,110.2,113.0,8.98,8.39,4.44,3.58
22,W,139,122,13,10,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,104.2,109.6,8.98,15.03,4.19,4.42
12,L,122,144,14,12,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,112.0,106.4,8.98,12.97,4.17,4.15
13,W,114,109,14,11,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,114.0,114.8,8.98,12.96,4.19,5.0
2,W,121,102,15,11,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,7.0,111.0,112.7,10.04,14.0,3.88,5.56
16,L,111,130,16,13,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,107.1,118.6,10.04,12.25,3.2,3.21
16,W,129,122,16,12,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,109.1,121.1,10.04,12.25,3.08,3.18
19,L,120,129,17,14,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,116.8,121.5,10.04,14.59,3.32,4.23
20,L,108,117,17,15,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-3.0,109.1,101.3,10.04,9.45,3.39,5.35
11,L,126,140,17,16,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-2.0,114.3,112.7,8.09,12.48,1.37,5.77
17,W,112,106,17,15,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,112.0,112.8,9.49,12.61,2.74,3.97
3,W,116,100,18,15,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-2.0,112.9,109.1,9.49,7.93,3.27,2.87
21,W,128,92,19,15,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,107.7,111.9,9.49,16.9,3.28,2.23
28,W,121,105,20,15,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,2.0,112.0,104.3,9.49,11.61,3.28,4.6
23,W,112,84,21,15,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,2.0,120.8,112.2,9.49,8.15,3.47,5.17
6,L,124,128,22,17,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-4.0,109.0,102.2,9.49,9.71,3.18,3.95
14,W,106,94,22,16,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-2.0,114.2,120.0,7.0,6.03,4.56,8.63
20,L,94,98,23,18,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-2.0,107.3,104.3,7.0,6.38,5.02,6.38
10,W,109,94,23,17,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,116.8,101.2,9.49,12.85,3.47,3.82
28,W,113,109,24,17,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,4.0,115.0,105.4,9.49,11.72,3.11,3.35
26,W,126,100,25,17,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,116.4,114.1,9.49,11.16,3.36,4.81
2,W,108,103,26,17,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,2.0,113.1,111.4,8.43,12.16,3.7,8.1
7,W,122,84,27,17,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,3.0,109.0,114.5,8.43,14.33,3.7,3.77
15,W,125,109,28,17,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,100.4,103.4,9.49,14.71,3.36,5.9
4,W,113,92,29,17,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,120.0,110.9,7.42,10.43,3.45,2.51
27,W,118,103,30,17,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,110.8,113.8,7.42,8.58,1.58,5.48
11,W,109,105,31,17,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-3.0,119.1,120.7,7.42,13.25,1.63,5.39
13,L,105,113,32,19,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,114.0,113.6,7.42,15.73,1.63,2.33
14,W,123,113,32,18,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,112.6,114.8,7.42,5.22,1.73,5.26
6,L,108,122,33,20,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,112.0,107.4,4.94,11.41,5.2,4.63
11,L,111,125,33,21,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,9.0,120.1,118.3,6.52,12.25,5.5,5.54
10,L,103,105,33,22,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,1.0,115.2,99.8,6.37,10.95,5.2,2.88
20,L,100,118,33,23,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-1.0,105.9,102.6,7.59,8.07,4.33,3.97
21,W,110,96,33,22,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,3.0,111.3,111.3,7.42,11.96,4.44,4.63
1,L,102,116,34,24,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,-2.0,114.7,118.3,7.42,15.65,5.66,3.89
8,W,113,111,34,23,18,False,98.63,0.55,12.25,21.01,0.17,112.4,98.63,0.5,12.45,22.46,0.19,106.72,2.0,117.7,104.4,7.42,9.37,4.34,4.03
