Opponent,Resultado,Tm,Opp,W,L,Team,Is_Playoffs,Previous_Team_Pace,Previous_Team_eFG%,Previous_Team_TOV%,Previous_Team_ORB%,Previous_Team_FT/FGA,Previous_Team_ORtg,Previous_Opponent_Pace,Previous_Opponent_eFG%,Previous_Opponent_TOV%,Previous_Opponent_ORB%,Previous_Opponent_FT/FGA,Previous_Opponent_ORtg,Previous_Streak,Previous_Tm,Previous_Opp,Score_Starters_Team,Score_Starters_Opp,Score_Bench_Team,Score_Bench_Opp
6,W,131,110,4,6,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-5.0,114.3,117.7,9.57,14.28,3.84,4.36
7,W,115,110,5,6,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-2.0,112.0,114.7,9.57,13.46,4.97,3.29
17,L,120,121,6,8,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-3.0,103.7,115.3,7.8,11.84,6.77,3.9
24,W,129,93,6,7,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,115.7,116.0,9.57,14.59,4.91,3.07
24,W,117,112,7,7,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,113.3,112.3,9.57,12.65,4.74,3.39
12,W,116,106,8,7,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,121.7,105.0,9.57,14.41,4.87,5.41
27,L,100,105,9,9,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-2.0,116.7,125.0,7.8,5.85,6.02,5.14
27,L,112,114,9,10,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,109.7,119.3,9.57,7.22,4.75,3.65
21,W,124,114,9,9,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-2.0,115.0,117.7,12.07,11.19,4.86,6.42
25,W,121,106,10,9,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,120.7,100.0,12.07,5.57,5.41,5.95
3,L,118,124,11,11,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,3.0,121.7,110.0,9.57,9.23,4.7,2.64
24,W,127,117,11,10,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,116.3,108.7,12.07,14.59,5.85,3.93
13,L,89,133,12,12,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,113.7,123.0,12.07,12.63,6.02,2.97
17,W,121,107,12,11,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,109.7,118.7,12.07,7.54,5.67,4.06
28,W,142,122,13,11,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-7.0,120.7,109.0,9.68,11.33,5.99,3.39
4,W,112,107,14,11,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,3.0,114.0,104.7,12.07,11.89,6.14,1.25
25,W,146,110,15,11,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,122.0,102.3,12.07,9.14,6.14,5.29
14,L,113,115,16,13,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,116.7,117.0,12.07,13.05,6.14,6.59
5,W,123,104,16,12,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,100.0,108.0,11.25,9.39,6.72,3.6
10,L,104,106,17,14,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-4.0,110.0,108.3,12.07,10.46,6.56,3.22
14,L,115,116,17,15,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,120.7,116.7,12.07,14.29,5.67,6.16
27,W,112,105,17,14,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-2.0,113.7,117.0,12.07,8.81,5.19,4.75
13,W,129,109,18,14,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,99.7,125.3,12.07,11.87,4.59,3.85
2,W,112,85,19,14,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,112.3,112.0,12.07,10.3,4.59,6.88
17,W,117,106,20,14,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,114.0,116.7,12.07,11.84,4.59,3.57
12,L,95,111,21,16,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,3.0,123.0,110.0,12.07,14.41,5.71,5.51
24,W,133,100,21,15,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,124.3,107.3,11.25,14.33,4.42,3.75
9,W,141,105,22,15,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,103.3,119.3,12.07,10.22,5.13,4.45
7,L,113,125,23,17,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,112.7,110.7,12.07,14.88,4.85,4.44
6,W,118,108,23,16,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,122.7,117.3,7.06,9.81,3.96,3.45
6,L,120,125,24,18,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,124.3,118.0,12.07,10.02,5.47,3.41
4,W,132,112,24,17,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,3.0,117.0,105.0,12.07,9.73,5.47,3.57
22,L,109,123,25,19,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-3.0,123.7,119.7,12.07,13.93,5.47,5.86
27,W,153,124,25,18,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,108.0,108.0,12.07,8.79,5.47,5.48
19,L,83,107,26,20,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,108.0,113.0,11.25,12.69,5.59,2.87
16,L,117,141,26,21,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-8.0,114.0,133.0,12.07,11.83,4.63,3.37
1,L,112,118,26,22,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,106.7,116.3,12.07,14.53,5.13,2.4
10,W,110,99,26,21,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,107.3,105.7,10.45,10.46,4.07,2.67
25,W,114,113,27,21,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,4.0,128.7,100.0,12.83,8.52,5.26,4.17
26,W,138,100,28,21,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-2.0,118.7,104.3,12.07,10.7,5.47,3.86
12,W,117,106,29,21,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,111.0,110.3,12.07,14.41,4.98,5.51
13,L,122,139,30,23,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,108.7,121.7,12.07,12.82,4.98,2.44
23,W,93,84,30,22,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,5.0,124.0,103.3,11.25,5.22,5.15,1.86
14,W,96,87,31,22,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-2.0,113.0,111.7,12.07,6.75,6.05,4.21
28,W,133,126,32,22,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,125.7,115.7,12.07,9.29,6.05,4.62
10,W,127,105,33,22,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,105.0,103.0,11.42,10.46,5.15,2.78
15,L,95,106,34,24,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-4.0,97.0,112.0,11.42,9.7,5.15,4.5
3,L,106,114,34,25,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,119.0,115.0,11.15,9.67,3.66,1.9
18,W,115,92,34,24,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,105.0,106.7,11.15,3.13,4.26,6.65
11,L,114,123,35,26,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,3.0,117.3,111.7,12.07,11.73,4.9,6.08
11,W,129,102,35,25,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,116.3,115.0,12.07,11.97,5.92,6.06
26,W,139,98,36,25,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,3.0,124.7,107.7,12.07,8.92,5.26,2.29
21,W,103,95,37,25,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,120.7,116.7,12.07,9.37,5.52,2.76
0,W,116,103,38,25,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,114.0,118.0,12.07,9.8,5.92,2.81
5,L,95,116,39,27,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,111.0,111.7,12.07,12.86,5.92,3.68
12,W,112,104,39,26,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,4.0,109.3,107.7,12.07,13.33,5.92,3.63
23,W,126,107,40,26,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,114.7,94.7,12.83,7.11,5.83,2.89
2,W,104,91,41,26,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,3.0,114.7,100.3,12.07,15.41,5.92,5.94
20,L,106,121,42,28,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-4.0,101.7,110.7,12.07,9.41,5.92,4.62
15,W,111,88,42,27,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,96.3,110.0,11.42,10.13,5.15,4.0
8,W,114,101,43,27,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,115.0,108.0,11.42,2.43,6.29,5.33
19,L,112,119,44,29,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,103.7,112.0,11.42,12.69,5.15,5.18
16,W,107,100,44,28,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-2.0,115.3,134.7,11.42,11.47,5.15,4.67
1,L,92,104,45,30,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-3.0,111.7,120.0,11.42,17.16,5.08,3.48
22,L,111,124,45,31,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,117.3,121.7,11.42,13.93,4.51,5.13
20,L,108,117,45,32,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,103.0,115.0,11.42,9.41,4.51,4.89
25,L,109,111,45,33,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,127.0,109.7,9.03,5.55,5.34,4.18
22,W,113,105,45,32,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-2.0,111.3,121.7,11.42,13.93,3.25,4.71
23,W,110,100,46,32,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,114.3,93.7,11.42,3.33,3.25,4.6
24,W,135,123,47,32,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,1.0,125.7,109.7,11.42,14.63,4.66,2.67
9,W,114,109,48,32,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,2.0,117.3,118.3,11.42,10.56,3.32,4.13
13,L,108,124,49,34,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,113.3,127.0,12.07,12.82,5.13,3.1
13,L,106,110,49,35,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,119.7,124.0,12.07,12.82,5.13,3.21
24,W,105,98,49,34,17,False,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,3.0,131.7,113.3,11.25,14.63,4.44,3.12
19,L,92,94,0,2,17,True,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,101.7,110.7,11.25,12.69,4.44,5.13
19,L,92,124,0,3,17,True,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-1.0,95.7,106.7,11.25,12.69,4.44,5.13
19,L,85,106,0,4,17,True,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-2.0,98.7,112.3,11.25,12.69,4.08,5.13
19,L,89,97,0,5,17,True,101.05,0.5,15.63,23.59,0.12,99.62,101.05,0.58,13.1,20.33,0.18,115.64,-3.0,89.7,108.0,11.25,12.69,4.44,5.13
1,L,104,108,0,2,18,False,102.03,0.55,11.37,18.0,0.15,111.07,102.03,0.49,13.7,22.5,0.2,103.4,9.0,120.0,113.3,9.92,15.99,4.1,2.11
0,W,126,120,0,1,18,False,101.48,0.58,11.89,15.53,0.14,114.66,101.48,0.5,14.53,22.77,0.17,102.5,3.0,119.7,109.7,8.55,12.91,4.37,4.12
5,W,109,91,1,2,18,False,102.74,0.57,12.42,16.04,0.16,111.61,102.74,0.5,13.54,23.02,0.17,103.93,3.0,102.3,89.0,10.17,15.95,3.74,1.05
5,L,89,95,2,4,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,105.7,93.0,7.92,14.2,4.69,4.03
16,L,105,110,2,5,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,106.0,113.0,7.92,11.47,3.7,4.71
12,W,111,97,2,4,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-3.0,113.0,111.0,10.17,17.76,3.71,4.53
25,W,126,105,3,4,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,3.0,114.3,110.7,10.17,7.53,3.71,5.11
4,W,129,107,4,4,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,120.0,115.0,10.17,12.19,3.63,1.85
1,L,98,114,5,6,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,114.7,110.3,7.92,17.16,4.92,2.37
0,W,116,114,5,5,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,124.0,120.0,7.92,13.31,3.94,5.28
28,W,120,99,6,5,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,4.0,112.7,111.3,8.06,11.33,5.28,4.94
4,W,122,108,7,5,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,3.0,118.3,107.0,10.31,12.19,3.4,5.07
17,L,100,117,8,7,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,121.3,119.7,10.17,11.84,3.52,3.95
15,W,100,98,8,6,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,101.7,102.7,10.17,9.02,3.74,3.62
22,L,113,116,9,8,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,2.0,103.7,104.7,10.17,12.23,3.74,5.02
4,W,115,91,9,7,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,3.0,118.7,109.0,10.17,13.62,3.74,3.35
8,W,118,112,10,7,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,3.0,126.0,108.7,10.17,10.32,3.74,6.68
26,W,119,106,11,7,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-4.0,116.3,118.7,10.17,11.71,3.74,3.06
16,L,122,146,12,9,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-2.0,105.0,110.0,10.17,11.47,2.8,2.52
1,L,123,133,12,10,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,111.0,117.0,10.31,17.16,3.66,2.58
26,W,136,130,12,9,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,3.0,118.7,118.0,8.23,11.71,3.29,3.04
27,L,113,117,13,11,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,112.3,113.0,8.23,9.75,4.04,2.55
22,W,139,122,13,10,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,103.3,105.0,8.23,13.93,3.84,4.01
12,L,122,144,14,12,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,111.3,112.3,8.23,14.41,3.78,4.02
13,W,114,109,14,11,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,116.7,119.7,8.23,12.63,3.64,3.15
2,W,121,102,15,11,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,7.0,127.0,115.3,9.38,13.27,3.31,5.16
16,L,111,130,16,13,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,111.3,122.3,9.38,11.47,2.61,3.37
16,W,129,122,16,12,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,112.7,128.7,9.38,11.47,2.54,3.37
19,L,120,129,17,14,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,129.0,130.3,9.38,12.69,2.86,3.56
20,L,108,117,17,15,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-3.0,107.7,103.7,9.38,8.08,2.86,4.63
11,L,126,140,17,16,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-2.0,131.0,127.7,7.13,12.23,1.02,5.87
17,W,112,106,17,15,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,118.0,121.3,8.45,11.84,2.21,3.57
3,W,116,100,18,15,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-2.0,119.7,109.7,8.45,8.89,2.77,2.43
21,W,128,92,19,15,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,109.3,111.7,8.45,17.69,2.59,1.45
28,W,121,105,20,15,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,2.0,117.7,105.7,8.45,11.33,2.59,4.97
23,W,112,84,21,15,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,2.0,126.7,112.3,8.45,6.77,2.85,4.57
6,L,124,128,22,17,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-4.0,109.3,108.0,8.45,9.81,2.48,3.32
14,W,106,94,22,16,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-2.0,116.3,120.0,6.35,5.29,3.64,6.96
20,L,94,98,23,18,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-2.0,105.3,108.7,6.35,4.95,4.16,6.38
10,W,109,94,23,17,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,120.3,102.0,8.45,10.46,2.85,3.1
28,W,113,109,24,17,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,4.0,119.7,104.3,8.45,12.05,2.71,3.72
26,W,126,100,25,17,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,123.7,120.3,8.45,10.85,2.17,4.69
2,W,108,103,26,17,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,2.0,129.0,108.7,7.3,10.3,2.4,9.09
7,W,122,84,27,17,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,3.0,112.3,115.0,7.3,14.88,2.4,4.43
15,W,125,109,28,17,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,101.3,99.0,8.45,12.57,2.17,4.52
4,W,113,92,29,17,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,122.0,102.0,6.38,9.44,2.51,2.09
27,W,118,103,30,17,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,119.0,116.0,6.38,8.79,1.02,5.48
11,W,109,105,31,17,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-3.0,133.3,136.7,6.38,12.65,0.74,5.56
13,L,105,113,32,19,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,116.3,115.3,6.38,12.82,0.74,2.8
14,W,123,113,32,18,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,113.7,112.0,6.38,4.06,0.76,3.73
6,L,108,122,33,20,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,115.0,125.0,4.28,13.45,4.06,4.74
11,L,111,125,33,21,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,9.0,123.7,128.7,5.21,11.97,5.4,5.73
10,L,103,105,33,22,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,1.0,118.0,99.0,5.23,9.07,5.11,2.78
20,L,100,118,33,23,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-1.0,102.7,108.7,6.93,7.15,3.9,3.27
21,W,110,96,33,22,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,3.0,114.7,102.7,6.38,11.64,4.33,4.01
1,L,102,116,34,24,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,-2.0,108.3,118.3,6.38,17.16,5.58,3.07
8,W,113,111,34,23,18,False,102.08,0.57,11.89,16.52,0.15,112.45,102.08,0.5,13.92,22.76,0.18,103.28,2.0,125.0,108.7,6.38,10.35,4.33,3.09
